"Verbatim France SAS		"
"Vision Hospitality Asset Management		"
"Virgin Group		"
"Visitbritain.org		"
"Villeroy & Boch		"
"Veolia Water Systems Gulf Fze		"
"Wataniya Airways		"
"Webroot Software Incorporated		"
"Wacom Company		"
"WAMAD IT Services Company		"
"Websense Incorporated		"
"Western Digital Corporation		"
"Wyse Technology		"
"Westcon Group Incorporation		"
"Warid Telecom		"
"Watson Wyatt		"
"Wateen Telecom		"
"Waha Capital		"
"Wi-Tribe		"
"Wataniya Telecom Algérie		"
"Wikipedia		"
"Waqf Fund		"
"Wilson Associates		"
"Wataniya Palestine Mobile Telecommunications Company		"
"Wataniya International		"
"Weill Cornell Medical College in Qatar (WCMCQ)		"
"WebMethods		"
"WWF International		"
"Winter Valley Tourism Investment		"
"World Travel Market		"
"Warner Bros		"
"W Doha		"
"Wyeth Pharmaceuticals		"
"WPP		"
"World Tourism Organisation		"
"World Wide Auctioneers		"
"Wood Mackenzie		"
"W J Towell and Company		"
"WinSoft		"
"Wecom Global		"
"Waterman LLC		"
"Waagner-Biro		"
"World Energy Organisation		"
"Western Union Financial Services		"
"Welcare Hospital LLC		"
"WSP Middle East		"
"Women's Tennis Association (WTA)		"
"Wade Adams Contracting		"
"World Economic Forum on the Middle East 	WEFME	"
"Wohler		"
"WA International		"
"Woori Finance Holdings	 South Korea	"
"Whitbread		"
"World Health Organization (WHO)		"
"World Bank		"
"White House		"
"WS Atkins		"
"World Economic Forum (WEF)		"
"World Gold Council		"
"World Trade Organisation (WTO)		"
"Wal-Mart		"
"Westin Hotels & Resorts		"
"Wafi City		"
"Wall Street Exchange Centre		"
"Woods Bagot		"
"Warsaw Stock Exchange		"
"Wall Street Journal		"
"Weatherford		"
"Waitrose		"
"Westcon Middle East		"
"WatchGuard Technologies Incorporation		"
"Western Union Company		"
"Wipro		"
"Weber Shandwick MENA - Dubai		"
"Wyndham Hotels Group		"
"Wolfram Research		"
"Wifi Computer Zone		"
"Wall Investment & Real Estate Development		"
"World Bank - Palestine		"
"WCT Engineering Berhad		"
"Western Region Development Council (WRDC)		"
"Wagamama		"
"Wartsila LLC ( Wartsilla Propulsion	 Middle East)	"
"World Food Programme (WFP)		"
"Wild Discovery		"
"Watani	 UAE	"
"WSP Group		"
"WAM		"
"Whitby & Bird Engineers		"
"Wallstreet Exchange Centre L.L.C		"
"World Wildlife Fund		"
"World Islamic Economic Forum		"
"World Bank Organization		"
"XPress Telecom		"
"X Architects		"
"Xerox Emirates		"
"Xerox Corporation		"
"Xvise Innovative Logistics		"
"Yokogawa Electric Corporation Incorporated		"
"Yahoo! Incorporated		"
"Yanbu Cement Company		"
"Yamama Saudi Cement Company		"
"Yanbu National Petrochemicals Company		"
"Yes Bank		"
"Yusuf Bin Ahmed Kanoo Group		"
"Yemenia		"
"Young Arab Leaders (YAL)		"
"Yeti International Airlines		"
"YouTube		"
"Yamaha		"
"Yemen Airways		"
"YouGovME		"
"YouGov		"
"Yemen News Agency (SABA)		"
"Yamaha Marine		"
"Yomken		"
"Zain - Sudan		"
"Zain - Lebanon		"
"Zain - Iraq		"
"Zain - Bahrain		"
"Zakum Development Company		"
"Zend Technologies		"
"Zensar Technologies		"
"Zhone Technologies Incorporated		"
"Zio Technologies		"
"ZyXEL Communications Corporation		"
"Zulekha Hospital		"
"Zain - Saudi Arabia		"
"Zamil Industrial Investment Company		"
"Zain - Kuwait		"
"Zabeel Properties		"
"Zabeel Capital		"
"Zamil Group Holding Company		"
"Zoomlion		"
"Zamil Air Conditioners		"
"Zara Investment Holding Company		"
"Zawawi Trading Company		"
"ZTE Corporation		"
"Zayed University		"
"Zakat Fund		"
"Zee TV		"
"Zamil CoolCare		"
"Zabeel Investments		"
"Zynga Inc		"
"Zawya		"
"Zonescorp		"
"Zurich International Life Ltd		"
"Zotac International		"
"Zhongzhou International Holding Group (ZIHG)		"
"Zain Group		"
"Zumorroda Investment Company		"
"Zamil Steel Industries - UAE		"
"Zamil Glass Industries		"
"Zad Holding Company		"
"Zamil Group		"
"Zaya		"
"Zebra Technologies Europe Ltd		"
"adidas		"
"bmi		"
"capitaLand		"
"d1g.com		"
"deVere Group		"
"eHosting DataFort		"
"eBay Incorporated		"
"easyHotel		"
"eSys Technologies		"
"eCompany Etisalat		"
"eSolutions FZ LLC		"
"eGovernment Authority	 Bahrain	"
"iGuzzini		"
"imate Carrier devices		"
"i2		"
"iMCC GREEN	 Abu Dhabi	"
"i2i Group		"
"iSuppli Corporation		"
"ictQATAR		"
"iFlyPrivate		"
"suez		"
"twofour54		"
"tasnee		"
"tonic communications llc		"
